lat;lon;ref;okres;name;stanoviste;typ
49.20388057497;15.294441379121;51186;JH;Studená,Horní Pole,Brùtka;;bus
49.2078184993487;15.3004565821509;33755;JH;Studená,Horní Pole;;bus
49.2078680160403;15.3003576333008;33755;JH;Studená,Horní Pole;;bus
49.2101565271575;15.3305165000054;33763;JH;Studená,Svìtlá;;bus
49.1879387635277;15.2862526594549;33750;JH;Studená,,U lékárny;;bus
49.1879738670297;15.2863211780034;33750;JH;Studená,,U lékárny;;bus
49.1876681628708;15.2856506575554;33750;JH;Studená,,U lékárny;;bus
49.1877702258122;15.2856669784191;33750;JH;Studená,,U lékárny;;bus
49.2046628486349;15.273532192464;33752;JH;Studená,Doma¹ín;;bus
49.2046503690826;15.2733729715639;33752;JH;Studená,Doma¹ín;;bus
49.2087167783432;15.2542214615589;41287;JH;Zahrádky,,Doubrava;;bus
49.2004974226972;15.241832245893;41286;JH;Zahrádky;;bus
49.2003661563111;15.2416620199234;41286;JH;Zahrádky;;bus
49.1967628571929;15.2408028330994;41288;JH;Zahrádky,,rozc.0.3;;bus
49.2151745037739;15.1925104286475;47555;JH;Popelín,,Spoøilov;;bus
49.2155980244783;15.193380536714;47555;JH;Popelín,,Spoøilov;;bus
49.2204354567355;15.2273413856998;27587;JH;Popelín,Horní Ole¹ná;;bus
49.2204745073458;15.2272225665204;27587;JH;Popelín,Horní Ole¹ná;;bus
49.2137172276006;15.1816936524545;27584;JH;Popelín;;bus
49.2135672146696;15.1812602887804;27584;JH;Popelín;;bus
49.1886759771887;15.2122713586602;2235;JH;Boøetín;;bus
49.1887604143589;15.2123291977121;2235;JH;Boøetín;;bus
49.1875221182751;15.2133845539376;2236;JH;Boøetín,,rozc.0.2;;bus
49.1874557200701;15.2134709618405;2236;JH;Boøetín,,rozc.0.2;;bus
49.1802952518497;15.2260169597812;33540;JH;Strmilov,Palupín;;bus
49.1803626317986;15.2261342990044;33540;JH;Strmilov,Palupín;;bus
49.1806887548589;15.2323797220411;33541;JH;Strmilov,Palupín,rozc.0.2;;bus
49.1852938012074;15.2411279858336;9734;JH;Zahrádky,Horní Dvorce;;bus
49.1852467091585;15.2411873485751;9734;JH;Zahrádky,Horní Dvorce;;bus
49.1681722318262;15.2445230678577;9846;JH;Horní Meziøíèko,,rozc.2.0;;bus
49.1677745582;15.2446755359885;9846;JH;Horní Meziøíèko,,rozc.2.0;;bus
49.1583144626585;15.2472752696858;9844;JH;Horní Meziøíèko;;bus
49.1543072847834;15.2437509862644;9845;JH;Horní Meziøíèko,,obec;;bus
49.1479798335416;15.2598631926826;33764;JH;Studená,Velký Jeníkov;;bus
49.1479293859574;15.259766839506;33764;JH;Studená,Velký Jeníkov;;bus
49.1367137979453;15.2556847743215;33758;JH;Studená,Ol¹any;;bus
49.1367676029213;15.2557604536552;33758;JH;Studená,Ol¹any;;bus
49.1589442993812;15.022739863604;64286;JH;Jindøichùv Hradec,,Ke Kanclovu;;bus
49.1563426667533;15.0173107959303;64287;JH;Jindøichùv Hradec,,Prùmyslová;;bus
49.1545216257991;15.003644952761;13402;JH;Jindøichùv Hradec,,aut.nádr.;MHD;bus
49.0066378137601;14.7628635876212;36752;JH;Tøeboò,,UNZ;;bus
49.0065303914156;14.7630018753587;36752;JH;Tøeboò,,UNZ;;bus
49.0041935133641;14.7612411485825;54883;JH;Tøeboò,,Policie ÈR;;bus
49.0042189673655;14.7613533873808;54883;JH;Tøeboò,,Policie ÈR;;bus
49.0043626487225;14.7552530059424;52067;JH;Tøeboò,,u høbitova;;bus
49.0043284559701;14.7568582718933;52067;JH;Tøeboò,,u høbitova;;bus
49.0040973506054;14.7516528507224;36744;JH;Tøeboò,,láznì Aurora;;bus
49.0041682764039;14.7515527851351;36744;JH;Tøeboò,,láznì Aurora;;bus
49.0172447194348;14.7567019153894;36745;JH;Tøeboò,,rybáøství;;bus
49.0173782293725;14.756746581586;36745;JH;Tøeboò,,rybáøství;;bus
49.0160986872772;14.7364372157221;36758;JH;Tøeboò,Bøilice,toèna;;bus
49.1122008447566;14.679171098771;41128;JH;Záblatí,,rozc.1.0;;bus
49.1121433906417;14.6793617533614;41128;JH;Záblatí,,rozc.1.0;;bus
49.1162622156573;14.7026846126946;27560;JH;Ponìdra¾;;bus
49.1162948232007;14.7026142995014;27560;JH;Ponìdra¾;;bus
49.1362124581313;14.7031244803625;27562;JH;Ponìdrá¾ka;;bus
49.1361488012657;14.7030122331788;27562;JH;Ponìdrá¾ka;;bus
49.1379715156727;14.7162935086564;27563;JH;Ponìdrá¾ka,,rozc.1.0;;bus
49.1380159507567;14.7163053738866;27563;JH;Ponìdrá¾ka,,rozc.1.0;;bus
49.1167631808219;14.7258541862473;7756;JH;Frahel¾;;bus
49.1168566499963;14.7260019950256;7756;JH;Frahel¾;;bus
49.105344706945;14.7224388104132;19211;JH;Lomnice n.Lu¾.,,høbitov;;bus
49.127102252361;14.9105329067541;30019;JH;Roseè;;bus
49.1431360105554;14.9150207323184;29645;JH;Ratiboø;;bus
49.1431440713258;14.9149463522679;29645;JH;Ratiboø;;bus
49.1434433979546;14.9415787178178;13451;JH;Jindøichùv Hradec,Matná;;bus
49.143443427155;14.941520009091;13451;JH;Jindøichùv Hradec,Matná;;bus
49.1358973943473;14.9585622793635;13442;JH;Jindøichùv Hradec,Buk;;bus
49.1359739951949;14.9583403997318;13442;JH;Jindøichùv Hradec,Buk;;bus
49.132233451016;14.9648060962671;50399;JH;Jindøichùv Hradec,Buk,¹kola;;bus
49.1324076784891;14.9646564606227;50399;JH;Jindøichùv Hradec,Buk,¹kola;;bus
49.1314992220451;14.9912804019285;13428;JH;Jindøichùv Hradec,,Rudolfov;;bus
49.1315926780362;14.9912088996995;13428;JH;Jindøichùv Hradec,,Rudolfov;;bus
49.1353774496522;14.9950263050382;49481;JH;Jindøichùv Hradec,,©indelna;;bus
49.1354049510749;14.9949925445944;49481;JH;Jindøichùv Hradec,,©indelna;;bus
49.1405506591827;14.9963622045055;13423;JH;Jindøichùv Hradec,,Ne¾árka;;bus
49.1405168623898;14.9962640374975;13423;JH;Jindøichùv Hradec,,Ne¾árka;;bus
49.154255872774;14.9972208483098;13441;JH;Jindøichùv Hradec,,Zbuzany;;bus
49.1092949045832;14.2093916327221;18147;ST;Libìjovice,Èernìves;;bus
49.1143179519371;14.1936059828335;18145;ST;Libìjovice;;bus
49.1216310651858;14.1916516314163;39965;ST;Vodòany,Hvo¾ïany;;bus
49.1261928837683;14.1902094325139;39972;ST;Vodòany,Újezd,u transf.;;bus
49.1512363343584;14.2251267955238;5100;ST;Èíèenice;;bus
49.1531907833428;14.2311361865762;5102;ST;Èíèenice,,ObÚ;;bus
49.1541274895133;14.2480170307603;5105;ST;Èíèenice,Újezdec,rozc.0.5;;bus
49.1572348752409;14.2708491600428;5101;ST;Èíèenice,,cihelna;;bus
49.1639668989247;14.3068782619583;7251;CB;Døíteò,Chvale¹ovice;;bus
49.1735098367124;14.3266988180531;66724;CB;Temelín,Sedlec,køi¾.;;bus
49.1836657319874;14.3214936865591;35573;CB;Temelín,Lhota p.Horami,rozc.0.4;;bus
49.1880124156566;14.3273997212076;35575;CB;Temelín,Pláòovy,rozc.0.4;;bus
49.1926544989517;14.3490626883636;35566;CB;Temelín;;bus
49.1955579071141;14.3430665590775;35567;CB;Temelín,,Chema;;bus
49.1984574928084;14.3801362663199;40611;CB;V¹emyslice,Bohunice,rozc.;;bus
49.210747045603;14.3816833462405;40610;CB;V¹emyslice,Bohunice;;bus
49.2255964250606;14.3746001455695;40615;CB;V¹emyslice,Nezna¹ov,Boji¹tì;;bus
49.2133927987647;14.3914491521705;40612;CB;V¹emyslice,Bohunice,u ¾el.zast.;;bus
49.2061030115254;14.4030965606465;35579;CB;Temelín,Zálu¾í;;bus
49.1990149697213;14.4053547429793;35581;CB;Temelín,Zvìrkovice;;bus
49.1824930226511;14.3836341323939;51091;CB;Temelín,,ETE aut.st.;;bus
49.1811977416289;14.3886430749984;35568;CB;Temelín,Bøezí u Týna,JE;;bus
49.1805937075512;14.3894017142399;35568;CB;Temelín,Bøezí u Týna,JE;;bus
49.1608311914459;14.3740273840148;35571;CB;Temelín,Koèín,rozc.1.0;;bus
49.159555495063;14.3664658664602;35570;CB;Temelín,Koèín;;bus
49.1538409696364;14.3613156774496;35572;CB;Temelín,Koèín,transformovna;;bus
49.1394084888304;14.385768281993;24741;CB;Ole¹ník,Nová Ves,rozc.0.5;;bus
49.1266008137321;14.3965883545258;24739;CB;Ole¹ník,Chlumec,Tøe¹òovka;;bus
49.116072504787;14.4052220140249;24738;CB;Ole¹ník,Chlumec,rozc.0.5;;bus
49.073698981836;14.4147450714479;8910;CB;Hluboká n.Vlt.,,Køivonoska;;bus
49.0582175881913;14.4264778285104;8909;CB;Hluboká n.Vlt.,,Hvìzdáøe;;bus
48.9787100771466;14.4281996392926;4846;CB;Èeské Budìjovice,,Ètyøi Dvory U hada;;bus
48.9789315853536;14.4074242748074;2448;CB;Brani¹ov,,Jednota;;bus
48.9786788602898;14.3958537292839;2447;CB;Brani¹ov;;bus
48.9791820792111;14.3853297126091;7346;CB;Dubné,Køenovice,rozc.1.0;;bus
48.9769485036394;14.3594057019272;7342;CB;Dubné;;bus
48.9734622934877;14.3571654040667;7343;CB;Dubné,,nová ¹kola;;bus
49.154375251332;14.997119388941;13441;JH;Jindøichùv Hradec,,Zbuzany;;bus
49.1489519204037;15.0029395597961;13426;JH;Jindøichùv Hradec,,Pravdova;1;bus
49.1491015608344;15.0032049812855;13426;JH;Jindøichùv Hradec,,Pravdova;2;bus
49.1491815519373;15.0031177383612;13426;JH;Jindøichùv Hradec,,Pravdova;7;bus
49.1492807402728;15.0033124912712;13426;JH;Jindøichùv Hradec,,Pravdova;6;bus
49.2222202597002;14.4815955163576;6153;CB;Dob¹ice,,rozc.1.0;;bus
49.2168704746243;14.5014677030754;632;CB;Beèice;;bus
49.2145788840305;14.5178631440407;47373;CB;®imutice,,u Cihelny;;bus
49.2045427784504;14.5106049911631;42878;CB;®imutice;;bus
49.1888663724696;14.5275475510694;42879;CB;Modrá Hùrka,,rozc.Dubové Mlýny;;bus
49.1821728417424;14.5398353814987;6439;CB;Dolní Bukovsko,Bzí;;bus
49.1800847955617;14.5262781853579;21673;CB;Modrá Hùrka;;bus
49.1545976465796;14.5402060325791;6445;CB;Dolní Bukovsko,Radonice,Jednoty;;bus
49.1438317290379;14.5483320854178;6444;CB;Dolní Bukovsko,Radonice;;bus
49.1544316744733;14.5590269873971;6441;CB;Dolní Bukovsko,Hvozdno;;bus
49.161335977919;14.562389753714;6443;CB;Dolní Bukovsko,Popovice;;bus
49.1671685807268;14.5735302676475;50432;CB;Dolní Bukovsko,,U cihelny;;bus
49.171218555901;14.5718065167659;48078;CB;Dolní Bukovsko,,vodárna;;bus
49.1872150960198;14.569936917155;6440;CB;Dolní Bukovsko,Horní Bukovsko;;bus
49.2072269303222;14.5830835487524;8454;CB;Hartmanice,,rozc.;;bus
49.2071232463123;14.5831044455354;8454;CB;Hartmanice,,rozc.;;bus
49.20788059119;14.5641518805614;8453;CB;Hartmanice;;bus
49.1950253931159;14.5428173596182;42887;CB;®imutice,Sobìtice;;bus
48.9597532790754;14.5175711880711;4868;CB;Srubec,Stará Pohùrka;;bus
49.1644412255105;14.6697682704269;39230;TA;Veselí n.Lu¾.,Horusice;;bus
49.1643594801924;14.6698084576101;39230;TA;Veselí n.Lu¾.,Horusice;;bus
49.1754153062552;14.7543290478223;7049;TA;Drahov;;bus
49.1753621407631;14.7543739416158;7049;TA;Drahov;;bus
49.1769253357081;14.7919469102066;7050;TA;Drahov,,Vøesná;;bus
49.0142507920148;14.3817975387575;4307;CB;Èejkovice;;bus
48.9982668158141;14.353812212977;7344;CB;Dubné,Jaronice;;bus
49.0024541403118;14.3346077941863;42298;CB;®abovøesky;;bus
49.0225558627583;14.3283114651717;3107;CB;Bøehov;;bus
49.1130692237881;14.2192834837258;18148;ST;Libìjovice,Èernìves,rozc.1.0;;bus
49.1128429249419;14.2193202441907;18148;ST;Libìjovice,Èernìves,rozc.1.0;;bus
49.1006956070291;14.2428602453155;20305;PT;Malovice,Malovièky,rozc.;;bus
49.0815742460388;14.2680326941797;31139;CB;Sedlec,Lékaøova Lhota,rozc.0.4;;bus
49.0457590050075;14.3342139326599;26702;CB;Pi¹tín;;bus
49.1501614003077;15.2333283263352;33538;JH;Strmilov,Malý Jeníkov;;bus
49.1502178323052;15.2332800847222;33538;JH;Strmilov,Malý Jeníkov;;bus
49.1533879163651;15.2251097587557;33539;JH;Strmilov,Malý Jeníkov,samoty;;bus
49.1590272542069;15.2020690952858;33533;JH;Strmilov,,aut.st.;;bus
49.1589360573673;15.2020953998351;33533;JH;Strmilov,,aut.st.;;bus
49.1617951425978;15.203763516915;33534;JH;Strmilov,,¹kola;;bus
49.1631290576628;15.2042983825241;33534;JH;Strmilov,,¹kola;;bus
49.1910179372885;15.1676096708077;33535;JH;Strmilov,Èeská Ole¹ná;;bus
49.1909580593386;15.1676665535977;33535;JH;Strmilov,Èeská Ole¹ná;;bus
49.2047459811275;15.1777189645403;33536;JH;Strmilov,Èeská Ole¹ná,Bøezina;;bus
49.2049056112556;15.1777222045017;33536;JH;Strmilov,Èeská Ole¹ná,Bøezina;;bus
49.1758720246845;15.1603191084655;23584;JH;Nová Ole¹ná,,obec;;bus
49.1758067915539;15.1603686849004;23584;JH;Nová Ole¹ná,,obec;;bus
49.1426905346731;15.2133511393096;33537;JH;Strmilov,Le¹tina;;bus
49.1454177008141;15.1805974337476;33738;JH;Støí¾ovice,Budkov;;bus
49.1453076820103;15.1805889272396;33738;JH;Støí¾ovice,Budkov;;bus
49.1448378579872;15.1660496806169;55103;JH;Støí¾ovice,Rozko¹;;bus
49.1449632324612;15.1659919998239;55103;JH;Støí¾ovice,Rozko¹;;bus
49.1441306156966;15.1619756897315;33739;JH;Støí¾ovice,Rozko¹,továrna;;bus
49.144168808665;15.1619087004871;33739;JH;Støí¾ovice,Rozko¹,továrna;;bus
49.1399783895786;15.1571401914456;33737;JH;Støí¾ovice;;bus
49.1399754031441;15.1569233882381;33737;JH;Støí¾ovice;;bus
49.1486676496201;15.1570555218882;33740;JH;Støí¾ovice,Vlèice;;bus
49.1486015493546;15.1570027213528;33740;JH;Støí¾ovice,Vlèice;;bus
49.1636625504417;15.1257754902577;1554;JH;Bla¾ejov,Mutynìves;;bus
49.1812849645353;15.1116580735365;58575;JH;Bednárec,,Kop.myslivna;;bus
49.1812397973132;15.1114822307273;58575;JH;Bednárec,,Kop.myslivna;;bus
49.1808357485326;15.0965989395544;12786;JH;Jaro¹ov n.Ne¾.,,velkovýkrmna;;bus
49.1811466579287;15.0951533177703;12786;JH;Jaro¹ov n.Ne¾.,,velkovýkrmna;;bus
49.184244476593;15.0808462798861;12787;JH;Jaro¹ov n.Ne¾.,,¾el.st.;;bus
49.1841042727122;15.0808706738727;12787;JH;Jaro¹ov n.Ne¾.,,¾el.st.;;bus
49.1885522881434;15.0704923819122;12784;JH;Jaro¹ov n.Ne¾.,,obec;;bus
49.1884145362604;15.0693663239477;12784;JH;Jaro¹ov n.Ne¾.,,obec;;bus
49.1914606257992;15.0652303791052;12785;JH;Jaro¹ov n.Ne¾.,,rozc.;;bus
49.1909886515949;15.0648916756315;12785;JH;Jaro¹ov n.Ne¾.,,rozc.;;bus
49.1743387565225;15.0500511941183;29856;JH;Rodvínov,,rozc.0.5;;bus
49.1740295552149;15.0495828605094;29856;JH;Rodvínov,,rozc.0.5;;bus
49.1739471481607;15.0498189222528;29856;JH;Rodvínov,,rozc.0.5;;bus
49.167167607349;15.0383720284126;13437;JH;Jindøichùv Hradec,,U malíøe;;bus
49.166503648567;15.0366406057086;13437;JH;Jindøichùv Hradec,,U malíøe;;bus
49.1588868246352;15.0228524820003;64286;JH;Jindøichùv Hradec,,Ke Kanclovu;;bus
49.0295774460622;15.4755581129004;32892;JH;Staré Hobzí,Nové Dvory;;bus
49.0295322053411;15.4756115891787;32892;JH;Staré Hobzí,Nové Dvory;;bus
49.0139266811207;15.465126015437;32893;JH;Staré Hobzí,Nové Dvory,rozc.1.0;;bus
49.0117276247848;15.4900588794348;387;JH;Báòovice;;bus
49.0117712583269;15.4900976273916;387;JH;Báòovice;;bus
48.9846220763604;15.5124019813014;5585;JH;De¹ná,Bìlèovice;;bus
48.9741866497648;15.5082772618813;5586;JH;De¹ná,Bìlèovice,rozc.1.0;;bus
48.9741668331503;15.5083634302085;5586;JH;De¹ná,Bìlèovice,rozc.1.0;;bus
48.9719590075654;15.5061974611747;5588;JH;De¹ná,Chvalkovice;;bus
48.9719409965105;15.5062592827948;5588;JH;De¹ná,Chvalkovice;;bus
48.9678423195382;15.4802862919383;26609;JH;Píseèné,Markéta,rozc.;;bus
48.96783048322;15.4801614830462;26609;JH;Píseèné,Markéta,rozc.;;bus
48.9677177909965;15.4802353598849;26609;JH;Píseèné,Markéta,rozc.;;bus
48.9761941880315;15.4832594921348;26608;JH;Píseèné,Markéta;;bus
48.9663493538442;15.4743996868796;26612;JH;Píseèné,Nové Sady;;bus
48.966267586227;15.4744324835906;26612;JH;Píseèné,Nové Sady;;bus
48.9636961187622;15.4735976611564;26613;JH;Píseèné,Nové Sady,rozc.0.1;;bus
48.9637430880419;15.4735712494834;26613;JH;Píseèné,Nové Sady,rozc.0.1;;bus
48.9651076438881;15.4620613106155;26605;JH;Píseèné;;bus
48.9650211734745;15.4621140716716;26605;JH;Píseèné;;bus
49.149505231394;15.0039325921837;13426;JH;Jindøichùv Hradec,,Pravdova;4;bus
49.149260587913;15.0063428281784;52515;JH;Jindøichùv Hradec,,Claudiusova;;bus
49.1449370701472;15.008405334911;52514;JH;Jindøichùv Hradec,,Jitøenka;;bus
49.1431817007625;15.0042572454591;13420;JH;Jindøichùv Hradec,,nábøe¾í;;bus
49.1430400599326;15.0039651280327;13420;JH;Jindøichùv Hradec,,nábøe¾í;;bus
49.1430020675782;15.0042649856477;13420;JH;Jindøichùv Hradec,,nábøe¾í;;bus
49.1369769556317;15.0019187981389;13438;JH;Jindøichùv Hradec,,U Václava;;bus
49.1371135157559;15.0020746374642;13438;JH;Jindøichùv Hradec,,U Václava;;bus
49.14004940792;15.0102109322901;13408;JH;Jindøichùv Hradec,,Jáchymova;;bus
49.1405603055897;15.0117329265845;13408;JH;Jindøichùv Hradec,,Jáchymova;;bus
49.14108381383;15.0167925079958;13433;JH;Jindøichùv Hradec,,sídl.Vajgar-Merkur;;bus
49.1411596813605;15.0165275927963;13433;JH;Jindøichùv Hradec,,sídl.Vajgar-Merkur;;bus
49.1427527981048;15.0213183843198;64238;JH;Jindøichùv Hradec,,sídl.Vajgar-bazén;;bus
49.1455495829206;15.0341526051091;13412;JH;Jindøichùv Hradec,,Jitka a.s.rozc.;;bus
49.1454439095444;15.033619150448;13412;JH;Jindøichùv Hradec,,Jitka a.s.rozc.;;bus
49.1433669089655;15.0341778884113;64285;JH;Jindøichùv Hradec,,sídli¹tì Otín;;bus
49.1381888382343;15.0455440786536;13453;JH;Jindøichùv Hradec,Otín,rozc.0.1;;bus
49.1381935337983;15.045693813119;13453;JH;Jindøichùv Hradec,Otín,rozc.0.1;;bus
49.1490182806299;15.0611776091782;29857;JH;Rodvínov,Jindøi¹;;bus
49.148976562095;15.0611451774989;29857;JH;Rodvínov,Jindøi¹;;bus
49.1080686564776;15.0753312273783;13634;JH;Kaèlehy;;bus
49.0931476713002;15.3948945443699;52719;JH;Daèice,Dolní Nìmèice,mlýn;;bus
49.0808498437808;15.4287439324389;56715;JH;Daèice,,Hradecká;duplicita názvu s 5339;bus
49.0810308198702;15.4283507430798;56715;JH;Daèice,,Hradecká;duplicita názvu s 5339;bus
49.0799369342641;15.4326914836078;5333;JH;Daèice,,Havlíèkovo nám.;;bus
49.0814548509099;15.4331088395016;49521;JH;Daèice,,Komenského;;bus
49.0823239876027;15.4327633247589;56716;JH;Daèice,,Nám.republiky;duplicita názvu s 5342;bus
49.082269729396;15.4326814700662;56716;JH;Daèice,,Nám.republiky;duplicita názvu s 5342;bus
49.0751294531451;15.4379475764835;5335;JH;Daèice,,Jednota LSD;;bus
49.0751000773496;15.4380724495714;5335;JH;Daèice,,Jednota LSD;;bus
49.0787013415783;15.4493325096925;5341;JH;Daèice,,U Trojice;;bus
49.0787607325314;15.4493414421717;5341;JH;Daèice,,U Trojice;;bus
49.0826234716087;15.4527351721859;5340;JH;Daèice,,Strojírenská;;bus
49.0825514181123;15.4525668948723;5340;JH;Daèice,,Strojírenská;;bus
49.0801690155607;15.4527065476964;5332;JH;Daèice,,Strojírenská rozc.;;bus
49.0802568982736;15.4526586131478;5332;JH;Daèice,,Strojírenská rozc.;;bus
49.0813915238318;15.4615580544001;5351;JH;Daèice,Karlov;;bus
49.0848198858961;15.4775746306108;5343;JH;Daèice,Bílkov;;bus
49.0848837472962;15.4775642121038;5343;JH;Daèice,Bílkov;;bus
49.0783086173795;15.4888893103647;6014;JH;Dobroho¹»;;bus
49.0743290708665;15.4811010891085;54879;JH;Dobroho¹»,,Helenin Dvùr;;bus
49.0742423165777;15.4811037429639;54879;JH;Dobroho¹»,,Helenin Dvùr;;bus
49.0750815065947;15.4618204578557;5344;JH;Daèice,Borek;;bus
49.0750377708329;15.4617400721132;5344;JH;Daèice,Borek;;bus
49.0838487844786;15.4376565788913;5331;JH;Daèice,,aut.nádr.;1;bus
49.0836862459495;15.4377097553253;5331;JH;Daèice,,aut.nádr.;2;bus
49.083502531463;15.4377698602676;5331;JH;Daèice,,aut.nádr.;3;bus
49.0833564344135;15.4378176562592;5331;JH;Daèice,,aut.nádr.;4;bus
49.0833783269384;15.4379727553043;5331;JH;Daèice,,aut.nádr.;8;bus
49.0835244239428;15.4379249583901;5331;JH;Daèice,,aut.nádr.;7;bus
49.0837081385112;15.4378648539964;5331;JH;Daèice,,aut.nádr.;6;bus
49.0838706771129;15.4378116780477;5331;JH;Daèice,,aut.nádr.;5;bus
49.0837303976315;15.438022546074;5331;JH;Daèice,,aut.nádr.;10;bus
49.0835466829795;15.4380826499101;5331;JH;Daèice,,aut.nádr.;11;bus
49.0834005859089;15.4381304463807;5331;JH;Daèice,,aut.nádr.;12;bus
49.0834214542817;15.4382782950241;5331;JH;Daèice,,aut.nádr.;16;bus
49.0835675514146;15.4382304989692;5331;JH;Daèice,,aut.nádr.;15;bus
49.0837512670372;15.4381703954877;5331;JH;Daèice,,aut.nádr.;14;bus
49.0839138056713;15.4381172191363;5331;JH;Daèice,,aut.nádr.;13;bus
49.1063174826633;15.3744115299662;40070;JH;Volfíøov;;bus
49.1233341423864;15.3249923043278;40073;JH;Volfíøov,Radlice;;bus
49.1233816409134;15.3248601842961;40073;JH;Volfíøov,Radlice;;bus
49.1248978670859;15.3385910209739;40074;JH;Volfíøov,Radlice,cihelna;;bus
49.1249202368442;15.3385332741739;40074;JH;Volfíøov,Radlice,cihelna;;bus
49.1292166326774;15.3424450770969;47369;JH;Volfíøov,Velká Lhota,rozc.1.0;;bus
49.1291633228135;15.3424098054069;47369;JH;Volfíøov,Velká Lhota,rozc.1.0;;bus
49.1257700702258;15.3566014785668;40076;JH;Volfíøov,©ach;;bus
49.1257247422633;15.3565440872154;40076;JH;Volfíøov,©ach;;bus
49.1253235422397;15.3700119935572;40077;JH;Volfíøov,©ach,rozc.1.0;;bus
49.1252416983583;15.3700269557159;40077;JH;Volfíøov,©ach,rozc.1.0;;bus
49.1380148548727;15.3692596231492;40075;JH;Volfíøov,Øeèice;;bus
49.138149734428;15.3691552753639;40075;JH;Volfíøov,Øeèice;;bus
49.1395299863976;15.3415319510909;40079;JH;Volfíøov,Velká Lhota,¹kola;;bus
49.1394183865767;15.3415340899896;40079;JH;Volfíøov,Velká Lhota,¹kola;;bus
49.140779734345;15.3351124784513;40078;JH;Volfíøov,Velká Lhota;;bus
49.1408252418285;15.3350623776819;40078;JH;Volfíøov,Velká Lhota;;bus
49.142083282208;15.3156827663288;40071;JH;Volfíøov,Brandlín;;bus
49.1421589864026;15.3157962059687;40071;JH;Volfíøov,Brandlín;;bus
49.146563012442;15.3052181600332;40072;JH;Volfíøov,Brandlín,Chytrov;;bus
49.1464654377702;15.3052292469282;40072;JH;Volfíøov,Brandlín,Chytrov;;bus
49.1308333011043;15.2991803227567;8684;JH;Heømaneè,,Vlkùv mlýn;;bus
49.1308850144707;15.2991736739352;8684;JH;Heømaneè,,Vlkùv mlýn;;bus
49.1294577794772;15.2853536103066;8683;JH;Heømaneè;;bus
49.1446393848284;15.2827567899553;33756;JH;Studená,Mar¹ov;;bus
49.1447031000232;15.2826705474934;33756;JH;Studená,Mar¹ov;;bus
49.1535658623496;15.2860859180311;33757;JH;Horní Nìmèice,,rozc.Mar¹ov;;bus
49.1535093015313;15.2859798534124;33757;JH;Horní Nìmèice,,rozc.Mar¹ov;;bus
49.1533199815804;15.2861395592602;33757;JH;Horní Nìmèice,,rozc.Mar¹ov;;bus
49.1588745810838;15.2792979092181;9856;JH;Horní Nìmèice;;bus
49.1588712045536;15.2791905894543;9856;JH;Horní Nìmèice;;bus
49.1786226965431;15.2799187428524;13296;JH;Studená,,rozc.Jilem;;bus
49.1786309106925;15.2798445906856;13296;JH;Studená,,rozc.Jilem;;bus
49.1767057084009;15.2697099523582;13294;JH;Jilem;;bus
49.176790200092;15.2696845953696;13294;JH;Jilem;;bus
49.1677757597501;15.3023366946526;33759;JH;Studená,Skrýchov;;bus
49.1812515092973;15.2935785330254;33748;JH;Studená,,Masokombinát;;bus
49.183950663149;15.2845017155404;49488;JH;Studená,,¹kola;;bus
49.1838817512039;15.2844614041943;49488;JH;Studená,,¹kola;;bus
49.1852545325232;15.2860156104033;33751;JH;Studená,,ul.1.máje aut.st.;;bus
49.1852171094838;15.2863181254211;33751;JH;Studená,,ul.1.máje aut.st.;;bus
49.1853156946657;15.2862996576034;33751;JH;Studená,,ul.1.máje aut.st.;;bus
49.1853411284341;15.2860830251378;33751;JH;Studená,,ul.1.máje aut.st.;;bus
49.1744455178227;15.3209023318152;33760;JH;Studená,Sumrakov;;bus
49.4332184705137;14.893783622343;6532;TA;Dolní Hoøice,Prasetín,rozc.0.5;;bus
49.4372918551297;14.8976190855144;6531;TA;Dolní Hoøice,Prasetín;;bus
49.4425667094689;14.8908105825182;6521;TA;Dolní Hoøice,Hùrka;;bus
49.44252134945;14.8907613571466;6521;TA;Dolní Hoøice,Hùrka;;bus
49.4435803002703;14.8820741145626;6527;TA;Dolní Hoøice,Oblajovice;;bus
49.4435244353058;14.881978273351;6527;TA;Dolní Hoøice,Oblajovice;;bus
49.443205962519;14.8819256867953;6527;TA;Dolní Hoøice,Oblajovice;;bus
49.4514682362601;14.8687166330948;6519;TA;Dolní Hoøice,Hartvíkov;;bus
49.4721939865826;14.8853530188942;39947;TA;Vodice,Domamy¹l,rozc.;;bus
49.472237541182;14.8853372956399;39947;TA;Vodice,Domamy¹l,rozc.;;bus
49.4683790111576;14.8956804895761;39945;TA;Vodice,Babèice;;bus
49.4684223704778;14.8957787537397;39945;TA;Vodice,Babèice;;bus
49.4634189897706;14.9089128576696;39944;TA;Vodice;;bus
49.4634550224687;14.9090213484108;39944;TA;Vodice;;bus
49.4836901544927;14.9115715175583;48104;TA;Pojbuky,Zadní Lomná,rozc.0.5;;bus
49.4836180653831;14.9115061752441;48104;TA;Pojbuky,Zadní Lomná,rozc.0.5;;bus
49.4865462529232;14.9059389400475;27403;TA;Pojbuky,Dolní Svìtlá,rozc.1.0;;bus
49.4865272773447;14.9058363447504;27403;TA;Pojbuky,Dolní Svìtlá,rozc.1.0;;bus
49.4945515364998;14.9177312631718;41204;TA;Zadní Støíte¾;;bus
